,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,monthly,monthly_lower,monthly_upper,quarterly,quarterly_lower,quarterly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
12,2019-01-12,10.083478128997214,11.06577814445818,13.820059298043732,9.889689530562086,10.268121019020578,2.3669890123486694,2.135879761532345,2.599880354776933,-0.03290934406954097,-0.10365419708863692,0.03750275616323039,-0.06535840707011116,-0.552477170580712,0.4186549489987676,0.569125309364634,0.4688455104406413,0.6687098034749309,1.8961314541236876,1.3930763434177997,2.3925782996890836,0.0,0.0,0.0,12.450467141345884
13,2019-01-13,10.08172809262056,11.487346388482566,14.205240091062075,9.886546715406892,10.26742383684209,2.7859751845088088,2.5534733124488196,3.017839390576944,-0.04272465029685622,-0.11341878185828726,0.027510924275798057,-0.06963064568547545,-0.5547565125299363,0.4157129166278826,1.032152781798114,0.9329699706467701,1.131534658401794,1.8661776986930256,1.366283412509526,2.3643540726021226,0.0,0.0,0.0,12.867703277129369
14,2019-01-14,10.079978056243908,10.49406448226664,13.239431234237664,9.884118118454424,10.266460806381017,1.7766190530923716,1.5431082423175577,2.004252321754941,-0.05073318960405892,-0.12115516577468682,0.020064439312286943,-0.07264012165576035,-0.5554536898171472,0.41124850346777914,0.06481229173159594,-0.03670269932164135,0.16536714774806208,1.8351800726205947,1.3331136956030525,2.3326576211961494,0.0,0.0,0.0,11.85659710933628
15,2019-01-15,10.078228019867254,9.818875807867203,12.548118874007876,9.881331382655993,10.265794224447507,1.1015359119089523,0.8741404017250057,1.3304640481128156,-0.0565962918370605,-0.12622754761802224,0.013679436587495288,-0.07440802970258205,-0.5573264051135116,0.4088367295009748,-0.5708016065289705,-0.6692908851368514,-0.47017001428134453,1.8033418399775651,1.2963946515146079,2.300803105505126,0.0,0.0,0.0,11.179763931776206
16,2019-01-16,10.076477983490602,10.023596685991379,12.781298986515107,9.878401148568862,10.26506777264698,1.3430163200145497,1.1185409046349233,1.575343560386326,-0.06006601443596962,-0.12994676854923876,0.01085382012879421,-0.07497843924687397,-0.5576829676611571,0.40051286386467366,-0.29280686756615726,-0.39235653127065334,-0.19223096858643857,1.7708676412635505,1.2642632068915707,2.2719571068612114,0.0,0.0,0.0,11.419494303505152
17,2019-01-17,10.074727947113947,9.881696279525,12.663074068354094,9.875753517457374,10.26416589239224,1.2123910252959358,0.9827480624814205,1.4457278906613635,-0.060995627586276246,-0.12996987791789855,0.008943936766442872,-0.07441709243455587,-0.5549469635223852,0.40048018300176363,-0.39015801601173783,-0.49018119385892517,-0.2902378579419128,1.7379617613285059,1.236344924020259,2.2395007884171942,0.0,0.0,0.0,11.287118972409884
18,2019-01-18,10.072977910737293,9.859797228969654,12.576560068474606,9.872888150251429,10.263415311576216,1.160346899501003,0.92796368310497,1.3877108390521775,-0.05934581922160529,-0.12869044932155652,0.010539583153877654,-0.07280979653606345,-0.550622291729246,0.4010001692941237,-0.412323892786736,-0.5120683828695662,-0.3137080710990029,1.7048264080454079,1.203423559516718,2.2055461919486854,0.0,0.0,0.0,11.233324810238296
19,2019-01-19,10.071227874360641,10.83269698393483,13.570810002730418,9.87018829297155,10.26248144772943,2.1153385269780447,1.8864000219993,2.3406466315616634,-0.05518635747714172,-0.12480978156744332,0.014709824818630233,-0.07026044287912935,-0.5469600787883907,0.3994008146974682,0.5691253093654471,0.46884551044150524,0.668709803475711,1.6716600179688688,1.1709155436842464,2.1684982675677587,0.0,0.0,0.0,12.186566401338686
20,2019-01-20,10.069477837983987,11.25356450491796,14.01562303305654,9.867522124825959,10.261621001834447,2.55522655490058,2.323468069472752,2.7804577039932177,-0.04869314029081987,-0.11843910704817742,0.02118564396986779,-0.06688869151505648,-0.5404509521634935,0.4025697562778595,1.032152781798612,0.9329699706473459,1.131534658402166,1.638655604907844,1.138637939271022,2.136800050091746,0.0,0.0,0.0,12.624704392884567
21,2019-01-21,10.067727801607335,10.236526194608906,13.024355552207192,9.864756806692071,10.260876412844054,1.5678433345786382,1.336876348631109,1.7976268764562036,-0.040140756920454095,-0.11068393378564229,0.029667326485669637,-0.06282736710968012,-0.5337163971250497,0.4089356249071845,0.06481229173308413,-0.036702699320165996,0.16536714774965394,1.6059991668756881,1.1077194816058993,2.1012042714827404,0.0,0.0,0.0,11.635571136185973
